5 10000 300 33
18.3505 38.2995 10.9003 22.5917 9.85809 
20.8711 38.5942 10.8595 19.7754 9.8998 
24.3966 35.6932 10.2999 19.7903 9.82003 
26.3253 33.5609 10.388 19.8951 9.83065 
28.5221 32.3033 10.096 19.2613 9.81729 
27.9991 33.7235 10.0001 18.4166 9.86072 
30.5075 33.211 10.0794 16.3512 9.85099 
31.5224 32.8741 9.96507 15.7875 9.85087 
32.0112 32.0621 11.0763 14.925 9.92544 
31.343 32.7488 11.6731 14.3643 9.87069 
32.6682 33.0411 10.7871 13.6178 9.88584 
32.1757 31.8671 10.8391 15.2247 9.89342 
32.971 32.979 11.426 12.8072 9.81684 
20 20 20 20 20 
18.4726 23.0072 27.1838 16.4439 14.8926 
17.3929 23.6569 29.742 16.7864 12.4218 
15.6451 27.9161 29.3725 15.8705 11.1958 
13.563 30.5138 29.9941 15.3396 10.5896 
11.7257 32.402 31.9827 13.6507 10.239 
10.9236 37.1524 28.9468 12.8982 10.079 
10.383 42.6904 25.2017 11.7641 9.96076 
11.4137 45.6785 20.9342 11.9931 9.98038 
11.3424 46.7002 18.7405 13.3107 9.90626 
10.5991 50.6337 15.3799 13.5063 9.88101 
12.1301 49.7704 12.608 15.6329 9.85854 
14.2172 47.3037 11.467 17.1915 9.82057 
15.2387 46.1451 10.6116 18.2163 9.78834 
15.4062 45.2037 10.2238 19.3541 9.8122 
15.6266 43.2303 10.0299 21.2891 9.82413 
16.5852 40.9134 9.98573 22.6328 9.88283 
16.3308 40.6202 10.3062 22.8968 9.84605 
17.332 40.1712 10.1531 22.4206 9.92302 
19.2232 36.6545 10.795 23.3804 9.94685 
20.8079 36.272 10.3055 22.7331 9.8814 
22.5578 34.9053 11.1527 21.5204 9.86378 
26.5694 33.5077 10.7751 19.3229 9.82485 
25.7847 34.9637 10.9431 18.4577 9.8507 
28.8093 33.9178 10.3159 17.1874 9.76964 
32.238 33.6256 10.1579 14.0937 9.88482 
29.0527 36.0557 10.9149 14.1446 9.832 
30.3328 34.4795 11.1026 14.1691 9.916 
31.4639 34.0119 11.4057 13.2554 9.86306 
32.0396 31.929 11.8567 14.32 9.85461 
32.3597 30.9972 11.4839 15.3299 9.82927 
33.7785 30.6302 11.3341 14.4084 9.84884 
33.0657 31.8184 11.7128 13.5767 9.82638 
35.0947 30.7921 11.8765 12.474 9.76269 
20 20 20 20 20 
17.4153 24.9364 21.5466 21.1229 14.9788 
16.0726 26.8708 23.9484 20.6269 12.4812 
13.8751 28.4848 25.5433 20.922 11.1748 
13.2368 31.6636 22.9094 21.6815 10.5087 
11.5771 34.7368 23.3349 20.1383 10.213 
10.7445 38.9543 19.2666 20.9722 10.0625 
10.7776 39.4096 18.0792 21.7474 9.98618 
10.3448 43.0528 16.859 19.7944 9.94904 
10.2819 45.0057 16.0937 18.6563 9.96235 
10.1285 46.1936 14.5307 19.1785 9.96871 
10.4732 44.7327 13.9936 20.9349 9.86562 
12.3232 42.5763 13.1648 22.016 9.91969 
14.8321 40.7968 12.2182 22.2797 9.87314 
15.1606 41.4582 11.408 22.1453 9.82787 
15.46 41.2162 11.0049 22.534 9.785 
16.3702 41.0047 11.0265 21.7486 9.85001 
16.7251 41.3012 10.4719 21.6181 9.88368 
17.7375 39.8268 10.2076 22.3147 9.91343 
18.6109 39.6842 9.97484 21.9023 9.82778 
18.9731 39.0264 10.8787 21.2231 9.89878 
19.3922 38.8528 10.7852 21.1461 9.8236 
20.5935 35.7726 11.6426 22.1115 9.87975 
22.1389 33.3468 12.5647 22.0755 9.87409 
23.1216 35.5659 12.3084 19.1811 9.82304 
23.2046 34.3925 11.12 21.4056 9.87727 
24.6742 35.8237 10.4619 19.1995 9.8406 
24.8371 33.8929 10.9272 20.5175 9.82536 
25.6199 31.6329 10.9091 21.9749 9.86318 
26.9738 30.8335 10.574 21.7383 9.88039 
27.7956 28.9216 11.0748 22.2839 9.92412 
27.1053 27.0394 12.6129 23.4061 9.83627 
28.8837 28.8507 13.9719 18.4975 9.79619 
30.6963 28.0296 13.6998 17.7293 9.84509 
