5 80000 300 266
27.8667 10.6264 34.4276 17.2897 9.78954 
28.407 10.7957 32.5647 18.5133 9.71933 
29.2573 11.1326 34.2035 15.7082 9.69838 
28.7766 11.1933 35.4297 14.7673 9.83311 
29.4089 10.5349 32.9412 17.2602 9.85483 
29.0148 10.2675 32.8499 17.9404 9.92741 
28.9171 9.99484 34.4805 16.7827 9.82482 
28.6095 9.90308 34.0327 17.6366 9.81807 
28.5905 10.3703 32.7799 18.4242 9.83514 
27.3957 10.4253 35.3856 17.0724 9.72106 
27.7489 10.6871 35.7585 16.0179 9.78754 
27.6426 10.6576 33.8213 17.9124 9.96623 
26.8169 11.4962 34.0913 17.7667 9.82893 
27.8821 11.1992 34.1509 16.9661 9.80168 
27.6129 10.4824 35.0442 17.0768 9.78365 
26.9761 10.5984 34.7096 17.9134 9.80254 
26.0897 10.1772 36.867 17.0868 9.77932 
26.9337 10.2168 35.3138 17.7314 9.80419 
29.0406 10.0264 35.2799 15.8329 9.82013 
31.3219 9.87152 34.8464 14.1918 9.76836 
30.4436 10.1532 37.2058 12.3133 9.88418 
28.9659 10.2898 36.6124 14.2135 9.91839 
29.8021 10.6768 33.6253 16.0429 9.85281 
31.1458 10.1907 34.3232 14.5615 9.77873 
28.0729 11.2178 36.2943 14.1685 10.2465 
27.6728 10.8037 33.7315 17.6903 10.1016 
27.6373 10.3792 34.7391 17.2162 10.0282 
27.9898 11.072 33.6797 16.6295 10.6291 
27.8198 10.8355 33.8905 17.3009 10.1532 
27.2762 10.6158 33.2819 18.799 10.0271 
29.2275 10.6311 33.7512 16.4337 9.95652 
26.6691 10.2563 34.8598 18.2959 9.91897 
29.2605 10.1281 32.8003 17.8517 9.95949 
28.1596 9.96602 34.8315 17.1611 9.8817 
28.4548 9.98301 36.1658 15.4556 9.94085 
28.8891 9.87872 35.1881 16.1864 9.85764 
29.7671 10.5845 33.7231 15.6201 10.3052 
27.4567 11.4326 32.0662 18.044 11.0005 
26.7 11.3767 33.2501 18.2201 10.4531 
29.1982 11.2687 34.9286 14.4672 10.1373 
29.7575 10.838 34.2064 15.1521 10.046 
27.2875 13.4482 29.8769 17.0651 12.3223 
26.7688 11.7241 33.4801 16.8659 11.1611 
27.2974 10.862 35.4357 15.8243 10.5806 
29.9278 10.7799 33.9969 15.1214 10.174 
30.1621 10.6763 33.7386 15.4902 9.93282 
28.7582 10.4951 35.9276 14.92 9.89914 
27.3325 10.688 36.0985 15.7502 10.1309 
29.0948 11.6297 32.0493 16.4465 10.7797 
28.0545 11.2651 34.2711 16.0432 10.3662 
28.3565 11.7301 32.0746 16.5582 11.2806 
29.3298 11.4206 32.9565 15.6023 10.6908 
30.1027 11.4707 32.3769 15.8657 10.1841 
28.0691 11.9484 32.7565 16.2169 11.0092 
29.5426 12.1239 30.5494 16.932 10.8522 
29.057 11.9293 31.8563 16.6292 10.5281 
28.2726 10.941 34.1746 16.3715 10.2404 
29.1622 10.6518 33.9267 15.9578 10.3015 
28.7887 11.8833 32.8103 15.9024 10.6152 
28.9877 11.9225 33.1516 15.8459 10.0923 
28.3436 11.3603 33.4772 16.8432 9.97573 
27.3438 11.5941 32.33 18.3678 10.3642 
29.0365 11.7867 31.2692 17.2568 10.6509 
27.7217 11.521 33.1671 17.2864 10.3038 
31.1289 11.4306 31.0165 16.1174 10.3065 
30.4581 10.6089 32.9551 15.9311 10.0469 
31.2217 10.2677 33.5731 14.9508 9.98668 
31.5368 10.1338 33.0829 15.2532 9.99334 
30.391 10.0198 32.815 16.8247 9.9495 
29.1299 10.7476 33.6206 16.0626 10.4392 
28.9518 10.7983 31.6688 18.4087 10.1724 
27.9894 10.5793 32.9515 18.4386 10.0412 
27.8561 10.7352 35.0401 16.3975 9.97108 
29.6688 11.1546 32.7978 16.5321 9.84665 
30.0518 11.0121 32.4315 16.1465 10.3581 
29.7759 11.2561 32.2158 16.5732 10.1791 
30.1511 11.1543 31.6342 16.7077 10.3527 
26.5041 13.0772 30.8171 17.2824 12.3192 
24.7104 13.049 31.294 19.5787 11.3679 
25.6052 12.2745 31.647 19.7894 10.684 
26.0048 12.0361 31.2729 19.7261 10.96 
26.2457 11.964 31.5824 19.3225 10.8854 
28.2604 11.9453 31.8463 17.6888 10.2592 
28.6907 11.7419 32.1319 16.8114 10.6241 
25.8561 13.7846 31.5336 16.3194 12.5063 
26.7212 12.6394 30.422 18.2172 12.0003 
28.5438 11.8171 31.1796 17.2238 11.2357 
29.4893 11.6151 32.4376 15.4054 11.0527 
32.437 11.4486 31.8598 13.6001 10.6545 
29.8346 11.0814 34.4567 14.3893 10.238 
28.6159 12.39 31.2694 15.7563 11.9683 
25.6452 13.1718 33.658 15.727 11.7981 
26.343 12.7083 32.9004 17.0472 11.0011 
27.3506 12.0756 31.3756 18.7226 10.4757 
28.5078 12.0186 30.9988 18.4522 10.0225 
26.9566 12.4958 32.7967 17.3342 10.4167 
28.5351 12.2138 30.887 17.4739 10.8902 
29.189 11.8661 30.365 17.8993 10.6807 
29.1353 11.8004 30.7437 17.8782 10.4424 
28.166 11.3395 33.1543 17.3073 10.0329 
27.1063 11.0186 35.4143 16.5606 9.90017 
25.8338 11.942 33.789 17.637 10.798 
25.8886 11.6314 33.404 18.7242 10.3519 
26.2579 12.3246 31.7907 18.5337 11.0931 
26.2437 12.4464 32.2888 18.01 11.011 
28.3088 11.8307 32.4995 16.9489 10.4121 
29.539 11.6846 32.8363 15.9264 10.0137 
30.8753 11.3711 32.2835 15.6555 9.81455 
30.7289 11.0254 32.8893 15.5947 9.76164 
31.4859 11.1202 32.5662 15.0404 9.78736 
29.2724 12.3248 32.7537 14.579 11.0702 
29.72 12.587 29.7847 16.7867 11.1217 
29.811 11.6856 31.0688 16.9718 10.4628 
26.9308 13.1213 31.9901 16.3973 11.5605 
25.4766 12.9852 34.1515 16.0199 11.3668 
25.9641 13.5894 30.3015 18.0099 12.135 
26.2417 13.1483 28.1342 20.8834 11.5924 
25.8926 12.2807 32.8171 17.7787 11.231 
24.7297 12.8282 32.3321 18.125 11.9849 
25.6627 12.5311 32.1235 18.371 11.3116 
25.1171 12.2656 33.776 17.4712 11.3701 
26.973 11.313 34.2304 16.8437 10.64 
28.7966 10.5014 34.557 15.98 10.165 
27.1434 10.1527 35.906 16.8135 9.98444 
28.3483 10.0592 34.7915 16.826 9.97504 
31.1663 9.91239 33.6067 15.4443 9.87033 
28.8715 9.91115 34.8214 16.5059 9.89012 
30.1445 9.93642 34.0773 15.9158 9.9259 
30.2978 9.85543 33.768 16.2286 9.85017 
27.9195 9.90607 35.0658 17.2052 9.90344 
27.3342 9.89131 35.4341 17.4503 9.88999 
27.5667 9.77191 35.4777 17.4124 9.77125 
27.0839 11.0436 32.7635 19.051 10.058 
26.5363 11.454 32.4834 18.8476 10.6787 
27.3204 12.2629 30.294 18.2473 11.8753 
27.1523 12.4807 30.7555 18.3829 11.2287 
27.1178 11.657 32.6694 17.9415 10.6143 
27.7449 11.4099 35.4045 15.2498 10.1909 
29.1555 10.6106 34.872 15.3607 10.0011 
29.4523 10.144 35.8948 14.6696 9.83926 
29.6198 10.3912 34.7027 15.0476 10.2388 
28.0043 12.14 31.5875 16.2043 12.0638 
25.3815 13.6562 30.9661 17.0677 12.9285 
20 20 20 20 20 
17.565 20.2837 22.8842 22.2931 16.974 
16.5108 19.0411 29.0065 19.6946 15.747 
15.1047 20.8219 29.4576 20.8062 13.8095 
15.389 19.4617 30.4021 21.9925 12.7547 
14.5127 17.9127 33.4965 22.7008 11.3773 
13.708 16.9057 34.7206 23.6776 10.9882 
12.5879 16.251 35.5942 25.1415 10.4253 
12.0771 15.3544 34.7851 27.0286 10.7548 
11.3957 15.2665 34.8033 27.4652 11.0694 
11.079 15.9292 33.7693 28.1945 11.028 
11.8186 15.639 34.5591 27.4693 10.514 
12.2545 16.8297 32.6349 28.0748 10.2062 
11.6954 17.5057 33.5902 26.8783 10.3304 
12.555 16.8017 33.2585 27.2196 10.1652 
11.2664 16.9374 33.1481 28.4657 10.1824 
10.5512 17.8364 32.1478 29.4553 10.0092 
10.264 17.6189 32.7792 28.1847 11.1531 
10.5148 16.7042 34.6911 27.6091 10.4809 
10.7186 15.1482 34.9426 28.2463 10.9443 
12.2558 14.8401 34.4664 28.0394 10.3983 
12.7946 15.1978 34.7887 26.0197 11.1991 
12.5601 14.1105 34.9525 27.3122 11.0647 
14.0107 14.6613 34.4339 26.3743 10.5199 
12.6487 15.6828 34.4856 26.9569 10.2261 
13.3666 15.7052 35.2005 25.685 10.0426 
11.8355 15.1126 35.8672 27.2453 9.93934 
12.5371 13.8211 36.1369 27.5707 9.93421 
12.6971 13.4581 35.0923 27.952 10.8004 
11.2437 13.1393 35.3783 28.6613 11.5774 
11.064 12.8055 36.0565 28.7297 11.3442 
11.9753 11.4285 36.8427 29.1845 10.569 
12.0073 12.9624 34.8833 29.8256 10.3214 
12.3547 13.1787 34.7626 29.578 10.126 
11.7883 12.8237 37.2068 28.1306 10.0506 
10.871 15.6711 36.196 27.2598 10.0021 
10.4943 15.012 35.0392 29.5122 9.94224 
10.789 14.5257 35.0073 29.7807 9.89723 
10.977 13.0881 35.9502 30.0603 9.92434 
10.7333 12.6047 37.0893 29.7155 9.85728 
11.6612 12.7156 35.7656 29.9409 9.91676 
12.03 13.0964 35.1335 29.7952 9.9449 
11.3315 13.0039 36.4275 29.328 9.90916 
11.9471 12.4065 37.058 28.7343 9.85408 
12.4457 12.5484 36.8031 28.3266 9.87628 
11.9715 12.2902 37.3855 28.4681 9.88466 
12.1639 11.6049 37.6583 28.7455 9.82739 
11.7375 12.1006 37.2096 29.1543 9.79801 
10.7682 12.583 35.6902 31.16 9.7985 
10.9692 11.7436 36.8611 30.6066 9.81946 
10.4846 12.4103 35.7382 31.4572 9.90973 
10.8254 11.6642 35.1148 32.478 9.91765 
11.1819 11.7295 35.6343 31.4954 9.95882 
10.5785 13.0967 35.7723 30.5856 9.96694 
12.0667 13.4537 33.9987 30.5102 9.97068 
11.8415 14.5551 33.4135 30.2803 9.90958 
11.0427 14.4727 33.7799 30.7499 9.95479 
11.2221 14.8373 35.8923 28.0828 9.96552 
11.6604 13.9619 35.7239 28.7328 9.92103 
11.7126 13.5317 34.3058 30.5429 9.90704 
11.9206 13.8203 35.7173 28.6378 9.90401 
12.9008 13.4257 35.4224 28.1999 10.0512 
13.7538 12.7522 34.846 28.7067 9.94131 
13.2382 12.3557 35.8708 28.6027 9.93249 
13.5422 12.5881 35.6277 28.2757 9.96624 
13.2478 13.0298 35.4304 28.3866 9.9054 
12.7247 12.881 35.2219 29.3126 9.85986 
12.7193 12.6752 36.5596 27.9815 10.0644 
13.0801 12.386 33.7368 30.6574 10.1397 
13.6647 12.8088 34.5529 28.9419 10.0317 
14.8681 11.7615 35.3887 27.9914 9.99034 
13.2541 10.7749 35.816 30.2655 9.88935 
14.2327 11.0213 33.9644 30.9074 9.87425 
14.0354 12.0381 35.52 28.5085 9.89796 
14.8013 12.0876 34.9104 28.3704 9.83025 
16.3713 11.9262 34.6611 27.1264 9.91512 
15.4991 11.0377 35.241 28.3393 9.88293 
14.1297 10.597 36.3705 29.0134 9.88938 
15.969 10.504 34.6236 29.0272 9.8762 
16.7489 10.137 35.4153 27.8757 9.82316 
15.3665 9.94979 37.2327 27.6582 9.79284 
16.206 11.651 35.9459 26.3291 9.86801 
17.6342 11.4505 35.9417 25.0395 9.93401 
16.946 10.6332 34.9954 27.5504 9.87498 
16.9525 11.0184 35.4801 26.6407 9.90825 
15.4422 10.9271 35.3871 28.3358 9.90769 
14.864 11.7493 36.5507 26.8822 9.95384 
15.0921 11.4457 35.5455 28.0651 9.85157 
15.3586 11.9728 34.4915 28.2513 9.92579 
15.3369 12.8933 35.2638 26.5881 9.91785 
16.143 12.6614 35.9935 25.2997 9.90243 
17.4675 11.1964 35.9498 25.5693 9.81699 
17.5175 10.4969 36.2181 25.9603 9.80714 
18.0725 10.1504 35.5927 26.3789 9.80553 
19.1266 10.0451 34.3626 26.593 9.87265 
16.328 10.6108 34.9754 28.1495 9.93632 
17.1384 10.5938 35.5967 26.735 9.93611 
17.0067 10.2969 36.7046 26.0237 9.96806 
16.9939 10.0227 34.8617 28.2634 9.85824 
16.3839 9.92205 35.1392 28.7151 9.83983 
15.5054 10.4834 35.9278 28.2381 9.84529 
15.0012 10.7151 35.4195 29.0599 9.8043 
16.7482 11.0002 35.1079 27.3826 9.76109 
15.7136 11.1576 35.2909 28.0644 9.77351 
14.8829 11.2977 35.4559 28.5747 9.78872 
17.3274 11.1622 33.8877 27.7854 9.83732 
18.6305 10.5645 33.8874 27.0156 9.90205 
18.2659 10.9921 35.4622 25.3905 9.8893 
18.4312 10.7592 34.7486 26.204 9.85693 
17.9253 10.3796 35.7614 26.0052 9.92846 
19.333 10.7454 34.5474 25.41 9.96423 
18.5812 11.1866 35.2969 25.1081 9.82708 
20.5809 10.432 34.1359 25.0989 9.75225 
21.5354 11.0393 32.329 25.4008 9.6954 
20.1649 11.0161 33.1858 25.821 9.81224 
20.6267 10.6101 34.6201 24.3051 9.83809 
21.0157 10.1545 35.5375 23.5238 9.76854 
20.43 10.5247 36.0567 23.2405 9.74809 
21.3072 11.0644 34.4106 23.395 9.82285 
21.9383 11.7822 33.6984 22.8086 9.77254 
24.0644 11.6451 32.5238 21.9202 9.84659 
23.7477 11.6803 32.7891 22.048 9.73501 
23.7681 11.567 32.9144 22.0372 9.71332 
23.1517 10.9478 34.0628 22.0515 9.78624 
24.0758 11.0989 33.9064 21.0257 9.89312 
23.698 10.8854 35.135 20.3943 9.88727 
24.6641 11.115 34.7944 19.6509 9.77557 
24.9725 11.1755 32.5657 20.7805 10.5058 
27.6025 11.0141 31.5929 19.6926 10.0978 
23.6752 10.5491 35.3343 20.5606 9.88085 
23.6743 10.5807 35.8304 20.0762 9.83839 
24.5356 10.2506 37.1612 18.173 9.87951 
26.0433 10.2274 35.0772 18.7804 9.87173 
26.0731 10.0769 35.1857 18.7652 9.8991 
24.0927 9.98895 34.4245 21.5938 9.90004 
23.9107 9.90973 33.9919 22.3223 9.86528 
24.0982 9.95487 33.246 22.7683 9.93264 
23.8449 9.90701 34.2286 22.1236 9.8959 
23.326 9.86579 32.202 24.746 9.86023 
24.6987 9.93289 32.8867 22.5516 9.93011 
23.5993 9.96645 33.2291 23.2401 9.96506 
24.495 10.0613 34.7786 20.7997 9.86534 
24.7475 9.86938 35.7361 19.8757 9.77138 
26.8579 9.89501 34.7331 18.668 9.84601 
26.6191 11.3892 33.3175 17.3095 11.3647 
25.6807 11.107 31.8649 20.5104 10.837 
23.203 10.7348 34.8444 20.6179 10.5998 
25.555 10.2511 32.771 21.2392 10.1836 
25.0058 11.3756 31.6029 21.2174 10.7983 
26.3616 12.2095 32.1058 18.4891 10.834 
26.249 12.0707 30.8256 19.7559 11.0988 
27.1245 11.5353 32.6628 18.128 10.5494 
24.5741 12.3153 32.1052 19.7783 11.2271 
22.8134 13.0655 31.8421 19.7576 12.5214 
21.4873 14.5973 28.421 21.1691 14.3252 
21.2275 15.3632 25.5008 22.2781 15.6304 
22.2474 13.1271 30.8197 21.04 12.7657 
22.5821 11.7719 33.8994 20.1554 11.5912 
23.6594 11.1491 33.5287 20.604 11.0587 
25.6969 10.4574 32.78 20.6536 10.4122 
25.2358 10.1836 35.0837 19.3358 10.161 
24.9285 10.0161 32.8827 22.1679 10.0048 
25.1454 9.89933 32.9269 22.1347 9.89369 
24.4775 9.90998 34.1222 21.5832 9.90716 
23.1558 9.75849 34.7467 22.582 9.75707 
24.0779 9.77055 34.5835 21.7982 9.76984 
26.0541 9.80952 33.5796 20.7476 9.80916 
27.2606 9.83177 31.7533 21.3227 9.83159 
26.0831 9.82154 31.9144 22.3595 9.82145 
26.4254 9.96128 32.3713 21.2807 9.96123 
26.683 9.77516 34.9071 18.8596 9.77514 
27.259 9.8704 33.0893 19.9109 9.87039 
28.2313 9.80246 34.2438 17.92 9.80245 
28.8429 9.81032 32.7582 18.7782 9.81032 
28.7965 9.90516 32.8375 18.5558 9.90516 
27.961 9.81088 33.8276 18.5896 9.81088 
28.3009 9.75981 33.176 19.0036 9.75981 
27.5145 9.71861 34.0995 18.9488 9.71861 
28.8326 10.1357 33.1302 18.0171 9.88443 
28.9892 10.093 34.4043 16.5462 9.96734 
29.0449 10.602 33.3397 16.7387 10.2747 
27.9104 11.0387 33.6097 16.8393 10.6018 
26.6095 11.6922 33.7802 16.4443 11.4737 
26.8342 11.7285 33.0666 16.7516 11.6192 
29.3049 11.4717 32.1875 16.3197 10.7162 
27.3866 10.792 34.6331 16.9614 10.227 
26.9844 10.2483 36.0929 16.7085 9.96582 
28.5272 10.0193 35.1793 16.3962 9.87801 
28.9188 9.96653 34.1845 17.0343 9.8959 
29.591 9.80783 35.294 15.5347 9.77251 
28.9176 9.86575 34.4409 16.9277 9.84809 
30.1063 9.78899 32.8679 17.4566 9.78016 
29.3389 9.78171 34.667 16.4351 9.7773 
28.5184 9.74697 34.9594 17.0305 9.74476 
29.0319 9.87349 33.1615 18.0607 9.87238 
29.9435 9.76946 34.6105 15.9077 9.7689 
26.654 10.0249 36.4641 17.066 9.79099 
27.7951 9.90607 34.1895 18.3202 9.78911 
27.3478 11.0934 32.2994 18.5168 10.7425 
23.5749 15.4477 26.5458 19.1594 15.2722 
21.7875 16.8543 25.8816 19.1449 16.3318 
23.1888 15.2577 28.2413 19.6818 13.6304 
23.2346 13.9781 32.3746 18.3065 12.1062 
25.121 14.2883 28.961 18.2773 13.3524 
27.7923 14.0978 26.7322 18.0791 13.2987 
27.3395 13.181 30.8189 17.0584 11.6022 
27.6404 14.3111 27.1742 17.7204 13.154 
24.3971 16.7709 24.164 18.4756 16.1924 
23.5975 14.6031 29.1804 18.3051 14.3138 
24.1861 12.7069 31.0317 19.9634 12.1119 
24.7487 11.5402 34.3955 18.2804 11.0352 
26.3186 10.7502 34.3292 18.1044 10.4977 
27.8382 10.6503 34.1371 17.3091 10.0653 
27.6228 13.1029 29.6611 17.1731 12.4401 
28.0971 12.8015 29.4139 17.5151 12.1724 
28.2708 11.2896 31.5958 17.8687 10.9751 
28.4711 12.9875 29.0846 16.9763 12.4806 
27.0092 14.158 28.7759 16.5173 13.5395 
27.9906 13.1538 31.9113 14.5671 12.3773 
29.2731 11.5372 33.8128 14.228 11.1489 
30.6935 10.6466 33.5731 14.6343 10.4525 
31.1801 10.3233 34.2865 13.9838 10.2263 
30.1734 12.4533 29.9905 15.3252 12.0576 
26.9511 15.125 26.4359 16.9847 14.5034 
26.4126 15.2548 25.4557 18.6322 14.2447 
25.075 13.4355 31.1622 17.3969 12.9304 
27.4395 11.6197 33.0321 16.5416 11.3672 
27.4365 11.1196 33.9939 16.8991 10.5508 
26.5754 10.4578 34.1398 18.6536 10.1734 
25.9459 10.0812 35.4243 18.6095 9.93901 
26.0951 10.018 35.8117 18.1283 9.94688 
27.9635 9.84092 35.5529 16.8373 9.80537 
29.18 9.76627 34.076 17.2292 9.7485 
28.1146 13.0799 28.5134 17.2212 13.071 
27.4948 13.7274 28.6317 17.0481 13.098 
27.3838 13.1137 30.7931 16.1945 12.5149 
26.6548 14.3346 27.6188 17.7269 13.6649 
26.2904 14.5747 26.402 18.4931 14.2398 
27.1549 13.0845 30.3508 16.976 12.4339 
25.7061 12.4828 33.9873 16.6563 11.1675 
27.5791 13.7757 28.9799 17.2323 12.433 
28.7642 12.7254 30.4798 16.4842 11.5465 
28.6062 11.9661 33.1278 15.5697 10.7301 
27.4487 11.3821 34.1696 16.705 10.2946 
29.2746 11.4327 32.1565 16.9649 10.1712 
30.0918 10.7163 33.5783 15.5279 10.0856 
28.1607 11.0959 34.0023 16.2339 10.5073 
29.5626 10.6241 34.7676 14.7159 10.3298 
29.6461 10.267 34.7262 15.2409 10.1198 
30.6961 10.6891 33.7652 14.4987 10.3509 
30.6747 10.8722 31.7067 16.5458 10.2006 
29.811 10.2606 32.52 17.4835 9.92486 
28.3076 10.285 35.0744 15.9582 10.3748 
26.4826 11.9918 32.9482 16.5408 12.0367 
26.5391 11.581 32.1656 18.3768 11.3375 
27.4407 11.1381 32.6603 17.4772 11.2837 
29.1489 11.569 31.7587 16.1671 11.3561 
28.8988 11.7305 31.0145 17.2728 11.0835 
28.3531 11.7476 31.8174 17.1925 10.8893 
25.5939 13.7478 29.6882 17.6514 13.3187 
26.2378 12.5191 30.7043 18.5031 12.0357 
25.6189 13.0163 29.5414 19.0489 12.7746 
26.9509 11.8112 30.9323 18.8679 11.4378 
26.2205 12.4415 32.4596 16.6235 12.2549 
27.7737 11.0285 32.8163 17.206 11.1755 
25.804 10.9546 34.802 17.6703 10.7691 
24.9439 10.7129 34.1549 19.5682 10.6202 
20 20 20 20 20 
16.4554 19.6244 23.615 21.9718 18.3333 
15.517 21.2017 25.8166 21.4643 16.0004 
16.2291 20.8362 28.3201 19.791 14.8237 
15.1301 19.5495 30.9752 20.5859 13.7593 
14.9347 20.6591 32.4944 19.3632 12.5486 
16.0798 18.2243 33.8309 19.251 12.614 
16.4722 17.3069 34.4927 19.3642 12.364 
17.1647 17.9392 34.5082 18.4916 11.8963 
16.089 16.7444 35.8868 20.3718 10.9079 
16.5641 14.7968 36.2395 21.9178 10.4819 
16.7327 15.497 36.547 21.0528 10.1705 
15.6503 16.3905 35.1871 22.5017 10.2704 
15.7388 17.4278 33.4209 23.3612 10.0513 
15.7704 17.0866 33.3378 23.8268 9.97848 
