5 80000 300 266
28.4799 9.94052 31.3269 20.3147 9.93798 
28.017 9.92382 31.4529 20.6837 9.92255 
28.4866 9.84406 33.2349 18.591 9.84343 
29.3853 9.81162 32.3903 18.6015 9.81131 
29.3344 9.89023 32.3945 18.4908 9.89008 
30.9676 9.89017 34.8786 14.3736 9.89009 
29.7695 9.86572 34.8996 15.5995 9.86568 
30.3502 9.88782 33.666 16.2082 9.8878 
29.996 9.8299 33.1197 17.2246 9.82989 
31.6646 9.89937 31.0458 17.4908 9.89937 
30.4296 9.81546 31.7981 18.1414 9.81546 
30.859 9.8157 31.85 17.6596 9.8157 
30.581 9.79001 33.0967 16.7423 9.79001 
32.8437 9.85954 32.6831 14.7541 9.85954 
32.8329 9.83775 32.1391 15.3525 9.83775 
32.2948 9.81752 34.3128 13.7573 9.81752 
34.8571 9.90876 33.4467 11.8787 9.90876 
35.6247 9.85944 32.8626 11.7938 9.85944 
35.6807 9.78866 31.6351 13.1069 9.78866 
35.0817 10.0667 33.4421 11.5343 9.87517 
34.4351 9.98218 33.1033 12.5931 9.88639 
33.9887 9.85002 33.6363 12.7229 9.80213 
33.1434 9.89396 33.8989 13.1937 9.87001 
30.7462 9.9314 33.6161 15.7869 9.91943 
32.3251 9.93145 33.9313 13.8866 9.92547 
32.991 9.8201 34.4414 12.9304 9.8171 
33.1622 9.84832 33.733 13.4096 9.84682 
32.2769 9.77853 33.0478 15.1191 9.77778 
33.7676 9.75249 31.8734 14.8544 9.75211 
33.7297 9.71495 32.9618 13.8788 9.71477 
34.5416 9.73963 32.6425 13.3367 9.73954 
35.9375 9.86982 32.6546 11.6684 9.86977 
35.3227 9.91773 32.8221 12.0197 9.9177 
34.8331 10.6828 33.5828 11.0604 9.84101 
34.183 10.2815 34.007 11.6679 9.86062 
33.9184 10.1087 32.3881 13.6865 9.89826 
33.2675 10.0723 35.0113 11.8612 9.78784 
32.1998 9.91035 35.1157 13.0061 9.76813 
32.455 9.9396 33.1342 14.6027 9.86849 
32.3405 9.95319 33.6767 14.112 9.91763 
32.0949 9.94235 31.5644 16.4738 9.92457 
31.0474 9.97117 32.8512 16.1679 9.96229 
31.8874 9.89468 35.1529 13.1749 9.89023 
31.3922 9.93073 34.6861 14.0625 9.92851 
30.9739 9.90364 34.9356 14.2843 9.90252 
31.2012 9.87245 33.4996 15.5549 9.8719 
30.2233 9.81044 33.8881 16.268 9.81016 
31.1651 9.75472 32.6631 16.6624 9.75458 
30.9914 9.75157 31.4259 18.0796 9.7515 
31.3139 9.78488 32.9857 16.1307 9.78484 
30.1474 9.82874 33.0534 17.1418 9.82873 
30.1035 9.82509 32.0029 18.2435 9.82508 
30.1608 9.89697 32.5123 17.533 9.89696 
28.3062 9.94848 29.9658 21.831 9.94848 
30.394 10.6312 31.2238 17.8498 9.90125 
30.2763 10.2362 33.0722 16.544 9.87126 
31.8635 10.0477 31.3248 16.8987 9.86521 
30.4828 9.9774 31.1423 18.5113 9.88616 
29.7365 9.8747 30.8806 19.6791 9.82908 
28.5046 9.8195 32.2753 19.6039 9.79669 
29.4767 9.8777 31.0415 19.7378 9.8663 
30.2335 9.89093 30.5367 19.4536 9.88522 
30.3799 9.85774 31.935 17.9724 9.85489 
31.8566 9.76758 30.4836 18.126 9.76616 
31.9077 9.86661 32.0803 16.2795 9.8659 
32.0122 10.0428 34.8358 13.2492 9.85996 
32.2983 9.89031 36.1445 11.8681 9.79889 
31.3665 9.9141 33.7555 15.0955 9.86839 
29.3929 9.95705 34.4584 16.2574 9.93419 
32.0878 9.82802 33.4499 14.8177 9.8166 
32.429 9.81266 32.7723 15.1791 9.80695 
30.2284 10.2697 35.9363 13.8179 9.74776 
31.1519 10.009 34.0059 15.0851 9.7481 
31.5954 9.85889 33.1842 15.6331 9.72842 
29.9346 9.84016 33.7052 16.7451 9.77492 
28.3006 9.92008 32.9132 18.9786 9.88746 
28.2443 9.82581 31.8928 20.2276 9.8095 
26.7008 9.78712 31.5125 22.2207 9.77897 
25.4247 9.84712 31.5457 23.3395 9.84304 
26.0136 9.89151 32.119 22.0864 9.88947 
28.6017 9.92968 29.7251 21.8149 9.92866 
30.2255 9.93059 30.2735 19.6403 9.93008 
29.9592 9.9141 32.2016 18.0113 9.91385 
29.4957 9.95705 31.4234 19.1669 9.95692 
29.5505 9.91274 31.1722 19.4519 9.91267 
29.5551 9.83058 29.8943 20.8895 9.83055 
30.0258 9.87983 30.0181 20.1965 9.87981 
29.529 9.93991 29.0413 21.5499 9.93991 
31.0145 9.96996 33.0921 15.9535 9.96995 
32.679 9.86713 33.8861 13.7007 9.86713 
32.7972 9.7925 34.3412 13.2767 9.7925 
31.8398 9.89625 33.4941 14.8736 9.89625 
33.444 9.93205 32.5027 14.1892 9.93205 
33.3344 9.85202 32.8637 14.0979 9.85202 
32.8531 9.89396 32.137 15.222 9.89396 
33.0932 9.84894 31.1012 16.1077 9.84894 
33.2133 9.86952 33.6825 13.3652 9.86952 
34.0333 9.82076 33.6165 12.7087 9.82076 
33.8321 9.82109 33.6237 12.902 9.82109 
32.8177 9.82858 34.6807 12.8444 9.82858 
33.1852 9.8485 33.9522 13.1656 9.8485 
32.7785 9.8922 34.444 12.9931 9.8922 
33.0005 9.92949 33.9994 13.1411 9.92949 
31.4125 9.87702 34.3681 14.4653 9.87702 
30.4555 9.80577 34.2932 15.6397 9.80577 
29.8965 9.79247 32.7617 17.7568 9.79247 
29.7393 9.88016 32.9404 17.5601 9.88016 
30.2902 9.9245 31.735 18.1258 9.9245 
31.5464 9.89856 30.5172 18.1393 9.89856 
34.0006 9.79878 32.4827 13.9192 9.79878 
33.7735 9.85147 32.695 13.8286 9.85147 
33.8592 9.8187 32.0967 14.4067 9.8187 
33.3853 9.81441 32.0294 14.9565 9.81441 
33.3593 9.76158 34.1377 12.9799 9.76158 
33.2941 9.89646 34.1535 12.9163 9.73972 
31.978 10.3489 35.5436 12.3815 9.74791 
20 20 20 20 20 
20.6368 20.6368 19.9855 20.7815 17.9595 
20.3184 21.6577 20.3499 21.8193 15.8547 
18.3247 21.5671 24.0452 20.5293 15.5336 
16.1415 22.2419 26.3976 20.7855 14.4335 
15.0751 20.6037 27.4229 22.8928 14.0055 
16.1154 18.3154 29.2871 22.2816 14.0005 
14.604 17.1712 29.9934 24.0076 14.2237 
15.302 17.1412 30.7745 23.6705 13.1119 
12.651 17.4078 31.6663 25.905 12.3699 
11.6868 18.1445 31.9171 26.3558 11.8959 
11.437 17.8622 31.712 27.1048 11.884 
11.7826 16.1393 31.8743 28.8842 11.3196 
12.1266 16.4226 29.7018 29.0303 12.7186 
11.9798 15.9839 31.6723 28.4363 11.9278 
10.8986 15.0696 31.0188 30.999 12.0141 
10.3444 15.3437 30.7775 31.5834 11.9511 
10.1018 15.3009 31.7033 31.9889 10.9051 
9.98046 15.3969 31.3446 32.8958 10.3821 
9.94415 16.4542 29.958 32.8074 10.8362 
10.7544 18.2044 30.2851 30.1225 10.6335 
10.3659 18.2859 30.4487 30.5941 10.3054 
10.0916 16.4489 30.407 32.3062 10.7463 
10.8944 15.9079 28.8503 32.5522 11.7952 
10.4347 17.8043 28.889 30.3659 12.5061 
11.4363 17.8574 28.4992 30.3571 11.85 
11.2609 17.7047 29.7231 29.4972 11.8142 
11.3017 16.7227 30.718 29.1005 12.1571 
10.686 16.9094 29.7618 30.7095 11.9333 
11.3289 16.4359 30.3739 30.9651 10.8962 
10.9151 16.8098 30.8194 31.115 10.3407 
10.6832 17.3123 30.4928 31.2345 10.2773 
10.3416 17.3771 31.5255 30.6172 10.1386 
10.3595 18.1225 30.8571 30.6388 10.0221 
11.0072 17.2198 31.5125 30.3544 9.90618 
12.0202 16.4298 31.0406 30.58 9.92939 
13.0507 16.9261 31.5107 28.4165 10.096 
12.9109 17.1378 30.0927 28.5456 11.313 
11.8126 17.0213 31.3559 28.3204 11.4899 
12.246 14.97 32.7832 28.6339 11.3669 
12.7019 13.3462 33.138 28.9102 11.9036 
13.1636 13.1208 34.0873 28.6887 10.9396 
14.3318 12.3104 34.7936 28.0944 10.4698 
14.6782 11.2045 35.9929 27.9634 10.161 
14.6073 10.9907 36.2922 28.1421 9.96772 
15.2182 10.8974 35.2315 28.7696 9.88336 
16.0033 11.4098 33.9175 28.74 9.92951 
16.1168 11.7258 33.7127 28.3752 10.0695 
14.9094 11.7523 34.6448 28.0097 10.6838 
15.3559 12.9132 34.8533 26.474 10.4036 
14.4961 12.2647 35.4822 27.3784 10.3786 
14.0215 12.1668 34.7362 28.9601 10.1154 
14.2442 11.5403 35.7691 28.4395 10.0069 
15.1696 12.6303 34.1115 28.072 10.0167 
14.0959 13.0719 32.6577 30.0065 10.168 
14.0033 12.8352 31.027 30.8825 11.252 
12.3181 14.3923 31.4629 31.264 10.5627 
13.4455 13.6032 31.5606 31.2099 10.1809 
12.3207 13.799 31.0475 32.6533 10.1795 
12.0061 13.4916 31.6929 32.7446 10.0649 
11.9732 13.3378 33.135 31.5464 10.0076 
12.4752 12.5213 33.1069 31.8037 10.0928 
12.2617 12.6462 33.6619 31.444 9.98618 
12.5865 12.1459 32.5272 32.8106 9.9298 
12.7798 12.5594 32.6149 32.081 9.9649 
12.7559 14.3699 31.4268 31.5577 9.88961 
11.4931 15.1133 32.4653 30.229 10.6993 
13.0698 13.9961 32.6468 29.8872 10.4001 
14.3755 14.8386 32.0046 28.3112 10.47 
13.8359 15.8681 31.6533 27.5905 11.0522 
14.9699 14.0379 32.45 26.9121 11.63 
15.1673 13.7898 33.2823 26.9977 10.7629 
15.4427 13.5345 33.5788 26.9135 10.5305 
15.3529 13.083 34.0263 27.2725 10.2653 
15.5712 12.8573 32.2763 29.1626 10.1326 
14.6589 13.4367 32.5802 29.2713 10.0528 
13.5795 13.9195 33.6814 28.902 9.91772 
13.8122 12.8586 34.116 29.3386 9.87459 
13.5467 14.372 31.7715 30.4245 9.88521 
14.3532 15.2977 29.8485 30.6378 9.86282 
14.5942 15.7532 29.4847 29.742 10.4259 
14.4218 16.4008 30.264 28.7387 10.1748 
13.6452 15.439 32.4242 28.4444 10.0472 
13.1413 16.5107 31.4594 28.92 9.96865 
13.5734 16.9388 30.8557 28.7457 9.88628 
13.8115 14.9432 31.9568 29.3866 9.90182 
13.7303 14.0176 32.5522 29.8744 9.82556 
14.2827 14.0143 31.7981 30.0471 9.85784 
14.8556 13.7214 30.899 30.595 9.92892 
15.1642 13.3077 32.7848 28.9078 9.83552 
15.9154 12.3483 33.059 28.7595 9.91776 
17.8149 11.6027 31.5295 29.094 9.95888 
17.684 12.8492 32.2541 27.313 9.89965 
17.063 11.6807 32.9734 28.3465 9.93635 
17.2573 11.3805 32.1377 29.2702 9.95432 
17.403 11.5398 32.2248 28.9805 9.85181 
15.5004 11.0107 34.2427 29.3628 9.88341 
16.0375 12.2733 33.0053 28.7698 9.91408 
16.0924 11.2358 33.6415 29.1158 9.91455 
15.3949 11.5257 32.6709 30.5521 9.85641 
15.7899 11.3987 31.5089 31.461 9.8415 
15.1221 11.599 32.2736 31.2172 9.78801 
14.7486 12.6745 32.0743 30.6086 9.894 
15.4152 12.6238 32.5576 29.4856 9.91776 
17.2946 12.3591 31.913 28.6071 9.82614 
15.314 11.1071 32.913 30.8253 9.84061 
15.438 11.4613 32.0185 31.2628 9.81944 
17.7481 10.6725 32.7244 29.0035 9.85158 
18.4729 10.3506 34.2705 27.1092 9.79685 
19.4892 10.091 32.8656 27.74 9.81416 
20.4284 10.0313 32.3872 27.2603 9.89283 
19.413 9.91178 33.2559 27.5767 9.84256 
19.5018 9.92665 33.8794 26.8001 9.89204 
18.653 9.85947 34.8922 26.7531 9.84216 
20.3265 9.92973 32.7318 27.0909 9.92108 
20.0204 10.6792 32.0802 27.2597 9.96054 
19.4497 10.5018 31.9693 28.2316 9.84753 
18.6372 10.689 31.0904 29.6747 9.90866 
18.5331 10.3294 31.4062 29.792 9.93922 
17.2666 10.857 31.7031 30.2806 9.89269 
17.7242 10.9144 30.5851 30.971 9.80528 
17.8711 10.8626 31.0583 30.3504 9.85759 
18.6916 11.3764 30.0109 30.1142 9.80685 
17.7853 11.8984 29.1774 31.2991 9.83973 
16.9284 11.1575 32.4458 29.6377 9.83058 
16.822 11.5905 32.0587 29.6282 9.90063 
18.3195 10.6733 32.1879 28.9909 9.82836 
18.0093 10.2039 32.9081 29.0972 9.78144 
18.9159 9.98361 33.0221 28.306 9.77238 
17.594 9.87346 33.5229 29.2418 9.76784 
18.583 10.2884 31.2874 30.0643 9.77689 
17.6516 10.4497 32.8463 29.1801 9.87237 
17.9022 10.3204 32.5059 29.3989 9.87249 
18.4467 10.0563 33.7604 27.9042 9.83239 
18.6351 10.0282 33.3508 28.0698 9.91619 
19.6519 9.8773 32.6328 28.0166 9.82132 
20.8351 9.83162 33.136 26.3936 9.80363 
20.8863 10.6971 31.568 26.9468 9.90181 
21.7284 10.2075 33.9658 24.2885 9.80984 
23.1284 9.97795 32.8634 24.2511 9.77913 
24.184 9.94105 32.2464 23.7869 9.84164 
23.9216 9.86011 31.8961 24.5118 9.81041 
23.2461 9.78899 32.7192 24.4816 9.76414 
21.7746 9.8945 31.6626 26.7862 9.88207 
22.8474 9.93064 30.4493 26.8483 9.92442 
22.0197 9.93221 32.9399 25.1791 9.9291 
22.5363 9.95053 30.6444 26.9198 9.94897 
22.0298 10.1077 31.8785 26.0427 9.94137 
21.1945 9.99398 33.0051 25.8956 9.91081 
21.4332 9.95055 33.2208 25.4865 9.90896 
20.3439 9.94422 31.6725 28.1159 9.92343 
21.496 9.85016 30.8188 27.9952 9.83976 
20.7809 9.85929 33.1726 26.3331 9.85409 
21.7766 9.88014 31.4378 27.028 9.87754 
20.1943 9.82966 32.5959 27.5518 9.82836 
21.0495 9.83546 32.0122 27.268 9.83482 
20.9349 9.80732 32.4099 27.0409 9.807 
21.0735 9.90366 31.6595 27.4599 9.9035 
22.2034 9.95183 30.6631 27.2299 9.95175 
24.6664 9.86551 32.524 23.0787 9.86546 
23.9431 9.88631 32.3611 23.9232 9.88629 
23.3562 9.86623 32.0267 24.8847 9.86622 
23.7696 9.83508 31.046 25.5142 9.83507 
23.6682 9.85384 31.6058 25.0183 9.85384 
24.7679 10.132 30.3139 24.9697 9.81651 
24.9646 10.066 32.8989 22.1623 9.90826 
26.3259 10.2447 33.2247 20.3645 9.84012 
28.7078 10.0903 31.997 19.3169 9.88801 
28.849 9.93115 31.7965 19.5933 9.83 
29.1003 9.91438 33.4751 17.6465 9.8638 
29.1605 9.82732 31.3479 19.8622 9.80203 
29.3489 10.7855 32.9337 17.0485 9.88322 
30.1107 10.2585 34.9232 14.9001 9.80738 
30.5436 10.0114 33.1182 16.541 9.78585 
30.5315 9.87584 33.7669 16.0627 9.76305 
32.0421 10.0366 34.8111 13.2945 9.81574 
30.7269 9.92026 35.5428 14.0002 9.80983 
31.8729 9.83435 33.8091 14.7045 9.77913 
32.6031 9.81014 33.7241 14.0801 9.78253 
33.1746 9.85863 33.4255 13.6964 9.84483 
31.8117 9.89726 32.5782 15.8226 9.89036 
33.0155 9.93202 32.402 14.7219 9.92857 
32.5961 9.8556 34.1821 13.5124 9.85387 
32.9647 9.84844 32.6466 14.6927 9.84757 
32.1073 9.92422 32.5733 15.4713 9.92379 
32.3967 9.81648 33.1151 14.8554 9.81626 
31.0198 9.90824 36.5576 12.6063 9.90813 
32.8474 9.90768 34.6875 12.6499 9.90763 
31.6476 9.87921 33.7616 14.8324 9.87919 
32.6523 9.79398 32.0912 15.6686 9.79396 
31.516 9.74931 36.2988 12.6866 9.7493 
32.2415 9.81971 36.8307 11.2884 9.81971 
31.1362 9.86341 34.2048 14.9321 9.86341 
32.1244 9.89859 33.9898 14.0886 9.89859 
33.4615 9.89435 34.5773 12.1725 9.89435 
33.677 9.81295 34.0672 12.6299 9.81295 
33.6567 9.90647 33.3972 13.1331 9.90647 
33.7992 9.88024 34.9468 11.4936 9.88024 
31.7851 10.2836 36.939 11.0903 9.90195 
32.1425 10.1418 34.7195 13.0451 9.95098 
31.2611 9.97597 34.1319 14.7504 9.88055 
30.9303 9.87758 32.0502 17.3121 9.82987 
29.7508 9.87076 31.8414 18.6901 9.84691 
30.7088 10.102 33.5874 15.6784 9.92345 
29.2967 10.019 34.5821 16.1725 9.92968 
29.1994 9.96305 33.2353 17.6838 9.9184 
27.1384 9.93508 33.3359 19.6778 9.91276 
28.2941 9.82191 32.5256 19.5476 9.81075 
31.4228 9.89434 32.0435 16.7506 9.88876 
29.7051 9.82139 31.745 18.9099 9.8186 
27.6394 9.82873 32.9217 19.7828 9.82733 
27.2267 9.80395 32.7069 20.4592 9.80326 
27.6758 9.90198 31.041 21.4796 9.90163 
27.7914 9.93438 30.4706 21.8694 9.9342 
28.1279 9.8361 33.9619 18.2381 9.83602 
29.1955 9.85226 31.4546 19.6453 9.85222 
29.6316 9.82478 32.6192 18.0997 9.82476 
29.0345 9.91239 32.4034 18.7373 9.91238 
29.6407 9.89447 31.7881 18.7823 9.89446 
29.8689 9.8016 32.0753 18.4526 9.8016 
31.1799 9.95495 33.3662 15.7245 9.77445 
31.5382 10.3654 35.4331 12.8191 9.84412 
31.3555 10.121 33.4573 15.2059 9.86033 
32.1273 9.94648 32.0381 16.072 9.81616 
31.8944 10.6159 33.4172 14.3056 9.76701 
32.6138 10.2099 32.8851 14.5057 9.78547 
30.9697 10.0903 33.598 15.464 9.87807 
30.2615 10.028 32.9502 16.8385 9.92185 
32.9243 9.99619 32.8452 14.2912 9.94313 
33.1819 9.9344 32.8239 14.1519 9.90787 
34.2601 9.85442 33.5172 12.5271 9.84115 
34.1476 9.83949 35.0042 11.1758 9.83286 
33.847 9.87182 31.5596 14.8531 9.86851 
33.8564 9.88799 31.1153 15.254 9.88633 
32.1892 10.1649 35.0355 12.8479 9.76244 
31.6684 10.0005 33.0915 15.4403 9.79925 
32.3957 9.88983 32.9496 14.9757 9.78922 
32.1656 9.94491 32.7651 15.2298 9.89461 
33.032 9.88771 34.0097 13.2081 9.86256 
33.2347 9.94386 32.1611 14.7291 9.93128 
34.0312 9.97193 33.6667 12.3645 9.96564 
33.6274 9.92017 34.2676 12.2678 9.91703 
34.252 9.89836 32.8745 13.0783 9.89679 
34.2514 9.84215 32.0336 14.0315 9.84136 
33.7924 10.9136 33.4325 12.0719 9.78959 
33.8834 10.4247 32.4214 13.4078 9.86275 
33.8721 10.2757 34.0904 11.9254 9.83644 
33.6568 10.008 34.74 11.8069 9.78835 
34.4459 9.86975 35.1552 10.7692 9.75995 
34.4435 9.91977 34.0429 11.729 9.86487 
34.1092 9.92677 34.24 11.8248 9.89932 
33.2405 9.93133 34.9085 12.0021 9.91761 
33.7088 9.87073 34.2264 12.3302 9.86387 
29.8979 9.90431 33.4175 16.8794 9.90088 
29.9945 9.81538 33.5781 16.7984 9.81366 
30.7616 9.84399 32.2349 17.3164 9.84314 
30.3968 9.87407 32.4114 17.4441 9.87364 
29.0873 9.87531 32.8724 18.29 9.87509 
29.6256 9.85569 32.0099 18.6532 9.85558 
30.9222 9.79107 30.5946 18.9011 9.79101 
30.0306 9.86242 31.8536 18.3909 9.86239 
31.5248 9.80542 31.4928 17.3716 9.80541 
30.2729 10.1475 32.0052 17.7767 9.79781 
31.1364 10.0737 31.0026 17.8883 9.89891 
31.0023 10.0208 32.2215 16.822 9.93338 
32.639 10.3107 32.8952 14.2414 9.91368 
33.7176 10.0143 32.5918 13.8605 9.81578 
20 20 20 20 20 
21.2482 20.5951 21.4659 18.3454 18.3454 
21.3197 19.5149 24.7329 18.564 15.8684 
20.8413 18.4268 28.7979 18.5562 13.3777 
21.4816 18.017 28.6202 19.0975 12.7837 
19.6858 16.4626 30.8239 20.0992 12.9285 
17.6729 17.851 30.0652 21.2353 13.1757 
16.5202 17.5001 30.1774 21.5308 14.2716 
14.8962 17.9034 30.4205 21.8638 14.9161 
14.3246 18.2757 30.3618 21.538 15.5 
15.7044 18.2495 28.7344 23.0697 14.242 
16.3428 17.2615 28.2823 24.1528 13.9606 
16.8037 16.9267 29.612 21.9418 14.7157 
