5 80000 300 266
13.0726 10.3761 37.0961 29.5476 9.90758 
14.2727 10.0591 34.8805 30.9629 9.82485 
12.7815 11.4812 33.9725 31.8793 9.88554 
14.0179 11.814 35.4891 28.7928 9.88627 
14.2715 11.3539 36.1803 28.3629 9.83141 
14.8721 11.8374 35.1389 28.3648 9.78676 
14.991 12.3748 35.0145 27.7813 9.83844 
14.2415 11.7429 35.6289 28.5732 9.8134 
15.5023 12.0853 35.1555 27.4369 9.81999 
14.7782 11.7183 35.4156 28.1779 9.91 
14.8539 12.338 35.4543 27.4692 9.88458 
14.8499 12.4715 34.2537 28.5806 9.84425 
14.6073 12.5894 35.7733 27.1356 9.8945 
14.6783 12.1944 35.1433 28.1696 9.81451 
14.1084 11.7895 34.6486 29.6232 9.83033 
13.7024 12.1274 34.7758 29.4931 9.90131 
13.6901 12.4467 33.6493 30.4 9.81388 
14.1484 12.5436 33.6786 29.8068 9.82267 
14.7319 11.6772 34.4069 29.3178 9.86629 
15.0582 12.3913 34.4399 28.1917 9.9189 
15.7887 11.5054 36.099 26.7802 9.82671 
17.9234 11.712 34.1832 26.3261 9.85521 
18.7061 10.8081 34.1843 25.7829 10.5187 
19.0406 10.404 33.4984 26.7977 10.2593 
19.6947 10.1439 34.3364 25.7535 10.0715 
20.7429 10.8928 33.8846 24.5185 9.96114 
19.1294 11.8158 34.1398 24.9981 9.91687 
18.6421 12.0091 34.6294 24.8503 9.86915 
18.5429 11.1919 34.7499 25.6816 9.83371 
18.9045 12.3238 34.3474 24.6145 9.80982 
18.7582 12.7865 33.8929 24.7678 9.7945 
19.2204 11.3139 33.9306 25.5585 9.97662 
19.6809 11.4873 32.8664 26.0301 9.9353 
21.0169 11.2339 33.8842 23.9955 9.86961 
19.2041 10.8009 35.0023 25.2084 9.7843 
18.8355 10.2785 36.4907 24.6251 9.7702 
17.5844 10.8059 36.0787 25.6459 9.8851 
19.6896 11.0119 35.0265 24.3614 9.9105 
20.7344 10.4139 34.6912 24.2973 9.86322 
20.3365 10.8818 34.6769 24.2652 9.83959 
20.5362 11.1265 33.8936 24.6744 9.76929 
22.0578 10.8189 35.2707 21.9963 9.85624 
23.2931 10.5982 35.0882 21.2183 9.80233 
22.8478 10.3315 36.5376 20.3494 9.93363 
21.8717 11.2852 36.03 20.921 9.89219 
19.214 11.7684 34.7368 24.3678 9.91298 
20.5044 10.8522 34.1953 24.5236 9.92444 
21.063 10.3247 34.1585 24.5929 9.86087 
22.2296 10.068 32.1736 25.6927 9.83609 
22.2259 9.93597 33.2437 24.7744 9.82001 
20.7851 9.88602 34.8185 24.6823 9.82804 
21.868 9.86104 34.6224 23.8166 9.83205 
19.7992 9.89506 34.6871 25.7381 9.88056 
21.8118 9.80646 33.6445 24.938 9.79922 
21.6698 10.4588 35.5722 22.5384 9.76072 
22.2932 10.4377 33.2028 24.1859 9.88036 
22.299 10.6092 34.0735 23.2454 9.77289 
21.0309 10.2453 35.2186 23.678 9.82716 
21.3206 9.99554 34.1347 24.7627 9.78646 
20.4076 9.87141 34.9374 25.0167 9.76688 
21.6824 9.79952 33.0329 25.7379 9.74725 
21.2987 10.7821 34.1635 23.9801 9.77559 
22.8062 11.2734 34.5327 21.5979 9.78975 
24.2545 10.6568 32.929 22.4455 9.71415 
22.3313 10.6005 33.4713 23.8078 9.78905 
23.1957 10.1875 33.465 23.3701 9.78174 
22.7979 11.4937 32.7325 23.085 9.89087 
22.8324 11.5489 32.9191 22.8053 9.89424 
23.6569 11.3761 32.6421 22.3985 9.92637 
25.4087 11.4494 32.3705 20.87 9.90146 
24.337 10.6226 33.7362 21.4554 9.84869 
24.7127 10.2583 33.8293 21.3284 9.87134 
26.718 10.0937 33.9359 19.3522 9.90021 
27.0472 10.37 34.4584 18.2312 9.89307 
28.2062 10.1453 33.8959 17.8458 9.90685 
28.0878 10.0535 33.8062 18.1183 9.93427 
28.512 10.3459 34.5627 16.7187 9.86075 
27.2641 10.051 35.1675 17.709 9.80842 
28.4303 10.1825 32.382 19.1684 9.83695 
26.0985 10.9208 34.8008 18.3286 9.85121 
27.2841 10.4426 33.9485 18.417 9.90781 
28.4059 10.1426 34.6908 16.8856 9.87517 
27.1062 9.90999 35.3177 17.8898 9.77629 
25.655 11.3244 32.3085 19.4545 11.2576 
27.3815 11.0613 33.0557 17.9432 10.5584 
25.5089 11.8943 31.3763 19.8807 11.3398 
22.6835 13.3939 30.9364 19.8694 13.1167 
24.7438 12.3671 32.7362 18.4399 11.713 
26.4025 11.7958 32.6946 17.8934 11.2136 
25.5724 11.8257 34.6463 17.1941 10.7615 
25.1599 11.9735 35.7575 16.6779 10.4312 
26.3009 11.3356 33.2276 18.8041 10.3319 
25.5798 11.8825 31.0206 20.7015 10.8157 
25.5753 11.4207 33.0902 19.7115 10.2024 
25.2321 10.5992 32.5451 21.6335 9.99007 
26.2286 10.5352 33.55 19.4555 10.2306 
25.2022 11.0368 31.8849 20.9915 10.8845 
25.3626 10.3301 32.2604 21.7928 10.254 
25.1179 10.7488 30.851 22.8253 10.4569 
22.9756 11.364 33.9151 21.0481 10.6972 
24.0376 10.6621 33.093 21.8786 10.3287 
25.5144 10.1983 32.6969 21.5588 10.0316 
24.609 10.0991 32.4596 22.8164 10.0158 
24.3947 9.96761 33.8527 21.859 9.92593 
25.0234 9.9838 32.5785 22.4513 9.96297 
23.7186 9.9488 32.4531 23.9411 9.93838 
22.6436 10.6117 35.0991 21.7745 9.87115 
20.9288 10.1093 35.0168 24.206 9.73907 
23.2134 10.0347 32.4486 24.4536 9.84961 
22.4048 10.1817 34.7689 22.7902 9.85438 
22.4464 9.87553 34.8486 23.1176 9.71188 
23.1797 11.4595 32.0982 22.9718 10.2907 
22.701 10.8409 34.0491 22.3748 10.0343 
23.3723 10.8849 34.7841 20.477 10.4816 
24.261 11.4305 31.7633 21.017 11.5282 
24.1675 10.5764 34.1687 20.4622 10.6252 
25.6254 10.4965 32.9698 20.3873 10.5209 
26.1244 12.0664 31.0953 18.9599 11.754 
27.7965 11.1057 32.2143 18.1756 10.7079 
29.3941 10.5115 33.4625 16.3192 10.3126 
30.0817 10.2331 32.3421 17.2094 10.1337 
29.3266 10.2505 33.1353 17.31 9.97756 
30.1104 10.0033 34.4539 15.5656 9.86683 
29.7037 9.88446 34.0238 16.5719 9.81623 
28.6369 10.0824 33.6007 17.8654 9.81466 
26.3971 11.221 32.8116 19.045 10.5253 
25.5515 11.4928 35.2293 16.5813 11.145 
25.7592 11.5475 34.1892 17.1305 11.3736 
26.8796 10.6627 34.2057 17.6763 10.5757 
27.4565 10.143 34.6761 17.6248 10.0996 
26.5854 10.0715 36.8619 16.4314 10.0498 
27.3953 9.95029 35.7386 16.9764 9.93942 
29.1637 9.84803 35.2422 15.9035 9.84259 
27.3838 9.99648 36.2201 16.6474 9.75221 
24.8332 10.7048 34.6862 19.465 10.3109 
26.3279 10.1911 33.2705 20.2164 9.99415 
24.9031 10.0955 35.1135 19.8908 9.99708 
24.9515 9.92065 35.989 19.2674 9.87142 
25.2288 9.81863 34.5937 20.5649 9.79401 
23.6504 9.86427 34.6392 21.9942 9.85196 
23.2886 9.81018 34.6367 22.4605 9.80403 
23.8182 9.90509 32.5357 23.8389 9.90201 
24.3004 9.95255 31.92 23.876 9.95101 
24.4618 10.0014 34.0505 21.4857 10.0006 
24.5597 9.79522 36.2033 19.647 9.79484 
23.6532 9.83323 35.9128 20.7677 9.83304 
24.1419 10.089 32.2421 23.6843 9.84263 
24.3862 9.97062 34.594 21.2018 9.84742 
26.6772 9.94563 33.3684 20.1247 9.88403 
25.6063 9.80553 34.8998 19.9136 9.77473 
25.4562 9.80072 35.6132 19.3446 9.78532 
25.0008 9.90036 35.7611 19.445 9.89266 
26.8176 9.796 35.9422 17.652 9.79215 
27.728 9.82758 34.8725 17.7462 9.82565 
26.6212 9.85206 35.749 17.9266 9.8511 
26.2976 9.90438 33.026 20.8681 9.9039 
28.4821 9.84108 34.0686 17.7674 9.84084 
29.8374 10.1958 34.4655 15.7644 9.73693 
29.6806 10.0979 33.8994 16.4536 9.86847 
28.4348 9.88765 35.1525 16.7522 9.77294 
27.1638 9.85454 35.4334 17.7511 9.79719 
25.6355 9.83798 34.2345 20.4827 9.80931 
25.1582 9.81261 32.6492 22.5818 9.79827 
25.5059 10.0283 36.5685 18.1202 9.77718 
24.3691 10.8222 36.4661 18.4035 9.9391 
25.7314 10.8298 34.2429 19.3003 9.89566 
26.1854 10.3329 34.9493 18.6665 9.86586 
25.329 10.0188 34.3523 20.5147 9.78525 
25.9822 9.91594 33.9986 20.3041 9.79917 
23.8698 9.76968 34.9909 21.6583 9.7113 
24.3812 9.82046 33.8045 22.2025 9.79127 
21.9684 10.688 33.7911 23.7679 9.78452 
21.1652 10.5476 32.5064 25.9111 9.86964 
22.9144 10.2065 32.1725 24.839 9.86755 
22.7072 10.1033 34.3362 22.9195 9.93378 
23.1314 10.6072 32.5015 23.9042 9.85578 
23.2182 10.1765 33.6236 23.1809 9.80077 
23.9718 10.5827 33.2953 21.7553 10.3949 
23.3285 10.384 33.3143 22.9147 10.0586 
24.337 10.0307 33.0166 22.7477 9.86799 
22.0012 9.82706 34.7091 23.7169 9.74571 
23.6112 9.78079 33.0625 23.8054 9.74011 
23.1264 9.84322 34.2199 22.9876 9.82289 
22.6985 9.72511 34.3589 23.5025 9.71494 
21.9127 10.0269 36.1935 22.0799 9.78705 
22.2732 9.95171 34.1461 23.7972 9.83179 
22.9849 9.95216 34.1347 23.036 9.8922 
21.097 10.9083 32.6041 24.7948 10.5958 
22.1764 11.5007 33.0462 23.0951 10.1816 
22.4409 10.8228 32.7067 24.1079 9.92173 
24.5538 11.472 30.2927 22.66 11.0215 
23.8153 12.729 29.1324 21.8195 12.5037 
22.6835 14.9852 27.4972 19.9615 14.8726 
23.0506 14.4546 27.9891 20.7402 13.7654 
25.1617 12.5749 30.3047 19.7284 12.2303 
24.5706 11.6446 33.0095 19.5581 11.2172 
25.7657 10.9694 32.6812 19.8281 10.7557 
26.1981 10.9195 32.645 19.4249 10.8126 
24.2878 12.4527 30.6581 20.202 12.3993 
22.5213 15.6603 26.1781 20.0066 15.6336 
24.6296 13.4451 28.8645 19.8964 13.1644 
25.0014 14.1853 27.1188 19.6497 14.0449 
25.834 15.426 24.3927 18.9915 15.3558 
24.0777 16.6416 24.2499 18.4243 16.6065 
23.9033 16.7954 24.4131 18.1105 16.7778 
22.3864 17.0933 23.0761 20.3596 17.0846 
23.776 15.1692 26.4387 19.4513 15.1648 
23.1463 14.2071 29.1134 19.3283 14.2049 
24.2314 13.4327 29.1137 19.4743 13.748 
25.496 13.7586 28.2892 18.54 13.9163 
26.3843 12.5611 31.7582 16.3723 12.924 
27.6808 12.2465 32.0723 15.8566 12.1438 
26.5793 12.4927 31.3228 17.164 12.4413 
26.5665 12.461 32.3281 16.7741 11.8704 
27.0869 12.3655 31.5015 16.976 12.0702 
27.7446 12.0999 30.5436 17.3637 12.2481 
26.8094 13.043 28.2089 18.8217 13.1171 
27.099 12.8909 28.7541 18.3281 12.928 
20 20 20 20 20 
18.2005 17.7449 23.3257 21.2756 19.4533 
16.7837 16.9 26.8005 21.0736 18.4422 
17.0086 16.3865 30.0669 20.2874 16.2506 
14.9708 17.0847 31.3152 20.7672 15.862 
14.1599 15.6852 34.393 21.9761 13.7858 
14.8072 15.3426 33.3328 22.9199 13.5975 
14.8016 16.4723 33.1205 23.7048 11.9008 
14.2134 17.3602 32.2537 25.2344 10.9382 
16.1146 17.0352 33.2287 23.1916 10.4299 
15.8351 15.5546 34.639 23.818 10.1532 
14.83 16.0723 34.3702 24.4666 10.261 
15.7483 14.961 34.2039 23.7357 11.3511 
16.8294 14.5701 35.6343 22.1912 10.7751 
16.0418 15.3964 34.8874 23.3232 10.3512 
17.2846 14.349 34.1895 23.4193 10.7576 
17.5532 13.2389 34.0502 24.8285 10.3293 
17.1304 12.0248 35.0841 24.2078 11.5528 
15.1667 12.4916 35.0237 26.0404 11.2776 
15.4514 13.3524 35.786 24.8222 10.5881 
14.2748 13.981 35.2733 26.265 10.2059 
14.8016 13.9248 34.79 26.3928 10.0908 
13.5454 16.2395 33.7805 26.4494 9.98514 
12.2359 14.4143 33.8736 29.3767 10.0995 
12.3386 14.7189 34.5424 28.4208 9.97931 
13.6936 14.2769 33.6547 28.4094 9.96538 
13.0968 14.1385 33.7024 29.0797 9.98269 
13.2598 14.1162 34.4127 28.1864 10.0249 
13.0898 13.6473 34.519 28.6927 10.0512 
11.9295 13.1057 34.6954 30.2438 10.0256 
10.9405 14.0771 34.0953 30.8986 9.98853 
10.3981 14.3703 33.2736 31.9156 10.0423 
11.7411 13.9608 34.1602 30.2102 9.92771 
11.8915 14.1794 35.1429 28.8485 9.93768 
11.9159 15.2986 33.3675 29.474 9.94396 
11.637 16.4148 33.3504 28.5642 10.0337 
12.0529 19.1799 32.1365 26.0028 10.6278 
12.987 19.6828 32.6576 24.1383 10.5343 
12.5037 19.1764 32.825 24.8569 10.638 
12.9683 18.2947 33.8254 24.6175 10.2941 
13.8867 17.8486 33.1465 25.036 10.0821 
12.9584 18.1975 32.7387 25.8012 10.3042 
12.1899 17.3475 33.1206 27.2407 10.1013 
13.2575 16.2495 31.7118 28.7719 10.0094 
12.9878 16.4789 33.3123 27.2288 9.99221 
13.9606 15.3061 33.5895 27.2144 9.92944 
14.6726 15.5857 32.5399 27.3091 9.8926 
13.7113 15.7929 33.52 27.0296 9.9463 
13.441 15.9452 34.8088 25.8319 9.97315 
13.207 14.5942 34.7017 27.5105 9.98658 
13.0378 16.2783 32.3642 28.3665 9.95307 
12.4255 15.6941 33.2151 28.7437 9.92159 
11.8618 13.6163 35.1172 29.5161 9.88868 
11.7685 14.5493 35.3251 28.4636 9.89358 
12.5509 14.9669 34.4574 28.078 9.94679 
13.2675 15.0033 32.0044 29.8701 9.85466 
12.0046 15.8136 32.1147 30.1525 9.91454 
11.9101 15.2555 33.0603 29.9177 9.85641 
11.8451 15.8738 32.7605 29.6185 9.90203 
11.7601 15.8049 33.0046 29.0225 10.4079 
12.7107 15.0063 34.1253 28.0358 10.122 
13.1609 13.892 33.3126 29.5735 10.061 
14.325 13.7395 34.8628 27.1509 9.9218 
12.9112 14.8911 34.41 27.8802 9.90742 
13.5223 14.6456 33.8717 28.0735 9.88704 
14.0237 13.468 33.4163 29.2602 9.83179 
14.8324 12.6315 35.5543 27.066 9.9159 
14.8075 12.6925 35.6032 27.0113 9.88548 
15.8969 12.2367 34.7879 27.2043 9.87425 
14.3812 11.6739 34.2068 29.8302 9.90788 
14.107 11.1684 35.6913 29.1802 9.85308 
13.6732 10.5138 35.4513 30.5056 9.85612 
14.3014 10.1865 36.458 29.1965 9.85764 
14.5371 10.491 35.9847 29.0869 9.90041 
14.9033 10.1856 36.7049 28.3159 9.89032 
14.3585 10.0478 37.1212 28.5724 9.90012 
14.93 10.0391 36.3418 28.8758 9.81328 
16.0411 10.1975 34.1903 29.8101 9.76101 
15.5507 10.0686 35.9205 28.6099 9.85038 
16.4231 11.4809 34.1552 28.1414 9.79941 
16.0241 10.8967 33.0151 30.1645 9.8997 
16.6126 11.7166 34.146 27.6187 9.90612 
16.2404 12.1457 35.1868 26.5339 9.89318 
15.6052 11.013 34.809 28.6861 9.88671 
16.3392 10.6894 33.7155 29.4345 9.8214 
16.3386 10.4151 36.7169 26.6891 9.84028 
16.4028 10.2974 37.3704 26.0691 9.86026 
18.3008 11.2745 34.0826 26.4451 9.89702 
17.7174 11.089 34.7983 26.4624 9.93293 
17.3621 10.4765 36.6168 25.6462 9.89844 
17.3017 11.1943 35.3931 26.3027 9.80815 
16.592 11.3325 34.7554 27.4161 9.90408 
16.5773 11.135 35.5027 26.833 9.95204 
16.9397 10.9927 35.6399 26.4664 9.96136 
16.5695 10.6365 36.3558 26.4731 9.9651 
18.0371 10.2718 35.5153 26.2396 9.93611 
17.7341 10.4876 37.3295 24.5877 9.86102 
17.6509 10.6492 35.3877 26.483 9.82916 
18.2111 10.2734 35.2707 26.3815 9.86339 
18.1659 10.0025 35.9239 26.1102 9.79746 
19.0156 9.88339 34.1236 27.1965 9.78089 
19.2017 10.3839 34.2387 26.3534 9.82242 
18.3551 10.0741 34.7961 26.9814 9.79336 
18.8909 9.97335 34.5955 26.7073 9.83299 
18.2292 9.88532 36.2167 25.8536 9.81514 
18.0493 9.92548 35.1186 27.0162 9.89039 
19.5142 9.85784 33.8181 26.9696 9.8403 
19.3725 9.89687 34.377 26.4656 9.8881 
18.9272 9.89893 36.3304 24.949 9.89454 
20.4981 9.94947 35.7514 23.8538 9.94727 
20.3819 9.95812 34.487 25.2159 9.95702 
20.8019 9.96298 34.9284 24.3443 9.96244 
21.8789 9.85571 35.7032 22.7067 9.85543 
21.5846 10.0891 35.9161 22.4824 9.92772 
21.4947 10.0613 35.851 22.7797 9.81336 
23.6339 10.0135 34.9358 21.5273 9.8895 
25.0678 9.95373 34.6057 20.481 9.89174 
25.7096 10.0444 34.8704 19.531 9.84452 
24.862 9.86093 35.1771 20.339 9.76097 
22.5413 9.8937 35.7871 21.9342 9.84372 
21.4857 9.78556 35.4563 23.5119 9.76057 
21.6862 9.79844 33.9546 24.7748 9.78595 
22.4117 9.80118 36.193 21.7992 9.79493 
22.4559 9.90059 36.3108 21.4353 9.89747 
22.1654 9.81141 34.8221 23.3913 9.80984 
21.5993 9.88725 35.6767 22.9502 9.88647 
21.1199 9.92583 34.7423 24.2865 9.92544 
23.8933 9.96292 32.3711 23.8099 9.96272 
23.3103 9.87656 33.8429 23.0938 9.87647 
25.001 9.8255 35.3425 20.0055 9.82545 
25.0441 9.7908 35.6155 19.7589 9.79077 
25.5655 9.7867 34.8367 20.0244 9.78669 
24.7094 10.1686 37.3725 18.0397 9.70986 
24.7053 10.2636 35.4193 19.7768 9.83501 
26.7466 10.056 34.3763 18.9793 9.84175 
26.9716 9.83973 34.9706 18.4855 9.73259 
26.1295 9.90071 37.2171 16.9056 9.84714 
26.878 9.81417 33.7836 19.7368 9.78738 
26.3886 9.7632 34.5177 19.5806 9.74981 
25.1661 9.81118 32.9279 22.2903 9.80448 
23.9801 9.86882 33.5595 22.726 9.86548 
23.4074 9.85567 34.2994 22.5835 9.854 
25.0101 9.76655 32.8755 22.5821 9.76571 
25.1405 9.93742 35.2103 19.9553 9.7565 
28.2987 9.9356 33.6648 18.2558 9.84514 
27.6475 9.91077 35.6537 16.9226 9.86553 
28.4223 9.88239 34.9801 16.8554 9.85977 
30.2111 10.1412 34.2901 15.4277 9.92989 
28.1653 9.92134 35.6152 16.4825 9.81569 
30.1983 9.91935 35.163 14.8528 9.86652 
29.2692 9.81797 35.5977 15.5236 9.79156 
28.7739 9.82702 36.2415 15.3438 9.81381 
31.3291 9.87219 34.8563 14.0768 9.86558 
32.7532 9.78841 34.7277 12.9456 9.78511 
32.3154 9.6977 34.3944 13.8964 9.69605 
30.6314 9.89271 36.2762 13.5271 9.67259 
32.2545 9.84431 36.0973 12.0697 9.73425 
32.6544 9.73387 34.3666 13.5662 9.67884 
31.5653 9.86694 35.7547 12.9736 9.83942 
31.4315 9.8953 33.7171 15.0746 9.88154 
29.7083 9.7984 34.769 15.9328 9.79152 
29.8177 9.82621 33.6254 16.908 9.82277 
28.584 9.82763 35.8298 15.9326 9.82591 
29.292 9.91382 32.9149 17.9663 9.91296 
28.7145 9.89987 32.0468 19.4394 9.89944 
28.0118 9.76921 32.2885 20.1615 9.769 
30.1877 9.7937 33.2351 16.9898 9.79359 
28.3514 9.82109 32.9054 19.101 9.82104 
26.5105 9.97662 34.9549 18.8016 9.75633 
27.2704 9.91255 34.3335 18.6811 9.80241 
28.5925 9.87081 32.3377 19.3833 9.81573 
28.6712 9.9354 32.0022 19.4833 9.90787 
25.5856 10.4677 34.0011 19.9917 9.95393 
25.5341 10.0601 34.3751 20.2275 9.80322 
26.4966 9.94809 33.7859 19.9498 9.81964 
26.2833 9.83786 33.0408 21.0644 9.77364 
26.1958 10.0913 34.9933 18.9066 9.81293 
26.5783 10.1927 34.8986 18.2768 10.0535 
26.7189 10.055 34.1848 19.0558 9.98544 
26.9559 9.85208 33.5398 19.8349 9.81728 
25.4438 9.84057 32.3682 22.5243 9.82317 
24.0377 10.7098 32.2367 22.8411 10.1747 
23.6591 10.6459 33.0496 22.2671 10.3784 
23.6152 12.8229 30.4534 20.7764 12.332 
26.9337 11.2434 33.504 17.321 10.998 
25.6761 10.4667 33.4187 20.0946 10.3439 
25.9429 10.072 35.0561 18.9183 10.0107 
28.1289 9.95728 33.4729 18.5143 9.9266 
26.1921 10.085 35.0343 18.8316 9.85692 
26.522 9.90362 35.1098 18.6751 9.78957 
27.185 9.80413 31.6899 21.5738 9.74711 
28.0722 9.87944 34.1707 18.0267 9.85093 
29.4353 9.88269 34.0055 16.808 9.86843 
28.805 9.90166 34.6615 16.7374 9.89453 
29.2619 9.77011 31.387 19.8145 9.76654 
30.5401 9.84373 32.0158 17.7585 9.84195 
30.9382 9.99099 33.7498 15.5613 9.75968 
32.0045 10.1136 33.4104 14.6704 9.8011 
27.7166 11.6282 35.848 14.1923 10.6148 
28.2814 11.343 36.1932 13.8269 10.3555 
28.5758 10.9016 32.741 17.7921 9.98946 
27.9945 10.2771 32.0076 19.8999 9.82099 
28.6559 11.1626 31.8672 18.5845 9.72977 
28.8121 10.5416 33.9892 16.8319 9.8252 
28.5316 10.2036 35.8287 15.5909 9.84534 
30.6865 10.0833 33.4125 15.9135 9.90422 
30.8988 10.0417 34.1137 14.9938 9.95211 
32.8913 9.86579 32.9483 14.4736 9.82102 
29.1286 10.7866 35.4985 14.7978 9.78856 
29.7428 10.304 35.8296 14.3185 9.80499 
30.3956 9.99071 35.2535 14.6189 9.74121 
30.0493 10.1934 34.9535 14.9827 9.8211 
28.4393 10.4625 33.0865 17.9792 10.0325 
27.3917 10.6076 32.4035 18.9358 10.6614 
26.1958 11.0103 32.7778 18.9788 11.0372 
26.1661 11.4711 31.4457 19.7167 11.2004 
24.9712 13.4278 29.0096 19.9982 12.5932 
25.5175 12.8309 30.1963 19.8395 11.6158 
24.456 11.232 31.1532 22.5344 10.6244 
25.6301 11.2861 30.525 22.092 10.4668 
25.8692 10.8155 30.5335 22.376 10.4058 
25.4346 11.02 32.1035 20.8819 10.5601 
26.7726 10.3487 31.7199 21.04 10.1187 
26.8191 10.647 33.5217 18.9777 10.0345 
26.195 10.118 32.5143 21.1327 10.0401 
26.6489 9.96555 32.8459 20.6131 9.92658 
26.8048 10.62 31.1288 21.581 9.86525 
27.1192 10.1773 31.9361 20.9675 9.79988 
28.4181 10.749 32.9492 18.0309 9.85277 
25.6674 11.1037 34.1829 18.9113 10.1347 
27.7044 10.5087 33.9018 17.8608 10.0243 
27.2721 10.2327 33.834 18.6707 9.99048 
27.6 10.2965 36.0612 16.0921 9.9502 
26.3541 10.1266 35.3466 18.2192 9.95345 
28.9358 9.92713 33.4321 17.8645 9.84054 
27.9872 9.89919 34.098 18.1597 9.85589 
28.9314 9.92885 32.8166 18.416 9.9072 
27.7077 9.75894 33.3033 19.4819 9.74812 
25.2694 10.1306 34.0032 20.9282 9.66858 
27.2096 9.92361 31.9814 21.1928 9.69259 
25.8538 9.78108 32.8582 21.8414 9.66557 
26.7344 9.70226 33.5839 20.3349 9.6445 
26.8366 9.74909 31.894 21.8001 9.72021 
26.6127 9.96714 34.4655 19.2334 9.72122 
28.5424 9.91919 33.3272 18.415 9.79623 
28.0007 9.87763 34.4915 17.814 9.81615 
25.5388 9.85334 33.485 21.3002 9.8226 
26.0882 9.73017 31.3713 23.0955 9.7148 
26.6805 10.1681 32.0998 21.1437 9.9079 
26.4981 10.1279 32.0587 21.5368 9.77851 
26.2393 11.1914 31.9607 20.8174 9.79122 
25.828 10.5957 35.772 17.9087 9.89561 
27.2322 10.2979 34.9315 17.5907 9.9478 
28.9178 10.1058 33.414 17.6316 9.9308 
28.4861 10.0303 32.7704 18.7705 9.94277 
27.493 10.0151 33.1352 19.3853 9.97139 
26.5372 10.1239 33.3118 20.1577 9.86941 
26.3242 11.173 31.6559 20.3567 10.4903 
25.1118 11.8758 29.9789 21.4991 11.5344 
24.0142 11.1462 31.6561 22.2079 10.9756 
24.2354 11.8231 31.0454 21.9735 10.9226 
24.3186 11.6532 31.5514 22.2308 10.246 
23.924 11.1742 32.888 21.5432 10.4706 
23.2046 11.5043 30.3493 23.1976 11.7442 
23.7818 10.6667 31.6277 23.1373 10.7866 
24.3909 10.9937 31.144 23.1252 10.3461 
25.9051 11.4108 30.357 21.7777 10.5494 
20 20 20 20 20 
20.3365 18.6538 23.4615 21.0577 16.4904 
17.8427 17.2339 27.5447 20.994 16.3847 
15.6565 17.5211 29.9824 21.6842 15.1558 
15.3838 15.7605 31.1023 22.6199 15.1335 
15.0448 15.9119 32.1801 21.9434 14.9197 
13.9592 15.4272 33.7912 23.2706 13.5518 
13.6547 14.3887 33.3943 26.2449 12.3175 
14.8565 13.1554 34.4587 25.4095 12.1198 
13.3174 13.968 32.5873 28.0627 12.0645 
13.5192 13.0305 35.9448 26.4732 11.0323 
13.9427 14.6843 32.6203 28.307 10.4457 
13.7733 15.8147 32.7779 27.5187 10.1155 
14.0949 16.0309 33.0938 26.3451 10.4353 
